train/actor_loss,time/episodes,train/critic_loss,rollout/ep_len_mean,time/total timesteps,train/learning_rate,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success rate,train/n_updates
455.6597442626953,10500,10110.656970214844,26.07,474714,0.001,25209,-45.50947077,18,0.86,474600
451.05889587402345,10504,8558.455596923828,25.36,474742,0.001,25226,-45.57500733,18,0.86,474640
453.5750457763672,10508,9774.012036132812,25.46,474776,0.001,25236,-45.97384516,18,0.86,474660
450.8668914794922,10512,11899.714428710937,25.68,474892,0.001,25265,-48.91695133,18,0.85,474780
452.3978607177734,10516,12744.310571289063,25.55,474976,0.001,25299,-47.87570145999999,18,0.85,474860
453.1809417724609,10520,9433.928076171875,25.05,475094,0.001,25331,-47.815225319999996,18,0.85,474980
456.3847991943359,10524,10606.496813964844,24.98,475315,0.001,25383,-45.04411480999999,18,0.85,475200
446.26255187988284,10528,11898.72592163086,25.72,475448,0.001,25425,-45.72114547,18,0.84,475340
456.5872009277344,10532,8443.755554199219,26.7,475584,0.001,25476,-47.615334600000004,18,0.83,475480
456.1549591064453,10536,12924.121533203124,27.69,475710,0.001,25527,-47.72017375999999,18,0.82,475600
462.70533142089846,10540,11023.35050048828,25.69,475828,0.001,25567,-43.130499959999995,18,0.84,475720
453.00181274414064,10544,10015.73720703125,25.64,475870,0.001,25590,-42.47519002999999,18,0.84,475760
459.06170043945315,10548,11871.973895263673,25.73,475908,0.001,25613,-42.745242260000005,18,0.84,475800
449.9991760253906,10552,10736.507202148438,24.51,475994,0.001,25636,-40.52401795,18,0.86,475880
454.80930480957034,10556,9486.840368652343,23.56,476019,0.001,25648,-39.61440181,18,0.87,475900
451.649365234375,10560,9371.960430908202,22.73,476050,0.001,25670,-39.91438928,18,0.87,475940
444.95880126953125,10564,9316.245825195312,23.13,476259,0.001,25732,-47.78329591000001,18,0.86,476140
458.40086059570314,10568,10296.05883178711,23.1,476292,0.001,25743,-47.19581004,18,0.86,476180
455.50535583496094,10572,8662.951763916015,22.05,476317,0.001,25753,-46.378896219999994,18,0.87,476200
458.58299255371094,10576,7460.021154785156,20.94,476443,0.001,25786,-43.059740119999994,18,0.88,476340
451.2224365234375,10580,11199.183282470703,20.3,476493,0.001,25800,-39.50085909,18,0.89,476380
454.27504577636716,10584,9469.722747802734,20.23,476522,0.001,25817,-39.86554539,18,0.89,476420
452.8306030273437,10588,10453.044543457032,22.11,476745,0.001,25866,-45.42279399,18,0.87,476640
453.2826324462891,10592,12097.574731445313,23.08,476868,0.001,25903,-48.937764390000005,18,0.86,476760
460.7435791015625,10596,9742.979907226563,24.87,477079,0.001,25959,-57.44155285,18,0.84,476960
457.5419525146484,10600,11913.269580078126,24.39,477153,0.001,25980,-55.621340950000004,18,0.84,477040
455.7820678710938,10604,9614.794964599609,25.36,477278,0.001,26020,-59.523294050000004,18,0.83,477160
455.0177947998047,10608,13796.28505859375,25.38,477314,0.001,26034,-59.96932237000001,18,0.83,477200
461.3632843017578,10612,10146.178369140625,25.43,477435,0.001,26074,-56.10878853,18,0.83,477320
452.5069946289062,10616,9457.642797851562,24.98,477474,0.001,26089,-54.48267756999999,18,0.83,477360
459.7591552734375,10620,10113.69609375,25.84,477678,0.001,26145,-59.27037061000001,18,0.83,477560
461.6865295410156,10624,10646.032678222657,24.85,477800,0.001,26179,-59.86952037000001,18,0.84,477680
463.3744354248047,10628,8474.86953125,23.77,477825,0.001,26211,-58.699898069999996,18,0.85,477720
460.6136505126953,10632,12937.217041015625,22.61,477845,0.001,26235,-56.32615084,18,0.86,477740
459.39947204589845,10636,11525.763232421876,21.63,477873,0.001,26247,-56.17211722000001,18,0.87,477760
461.0293762207031,10640,13056.860424804687,21.2,477948,0.001,26294,-52.48758447,18,0.88,477840
454.3558319091797,10644,13780.673461914062,21.43,478013,0.001,26313,-52.43626608,18,0.88,477900
457.2121612548828,10648,9473.922045898438,23.23,478231,0.001,26376,-58.119379290000005,18,0.86,478120
457.0458557128906,10652,10934.380804443359,22.81,478275,0.001,26395,-55.52550325,18,0.86,478160
463.1781951904297,10656,9678.726684570312,23.82,478401,0.001,26432,-58.14118242000001,18,0.85,478300
454.6248260498047,10660,10381.056909179688,24.0,478450,0.001,26452,-58.33697001,18,0.85,478340
463.2100830078125,10664,10515.771862792968,23.2,478579,0.001,26507,-51.51208264000001,18,0.86,478460
451.0204284667969,10668,10432.028161621094,25.02,478794,0.001,26557,-58.820260080000004,18,0.84,478680
465.24554748535155,10672,8962.797418212891,26.16,478933,0.001,26588,-59.974453220000015,18,0.83,478820
460.0227996826172,10676,12844.736669921875,27.04,479147,0.001,26646,-62.637001440000006,17,0.82,479040
453.38978881835936,10680,11821.042944335937,26.76,479169,0.001,26670,-62.28785689,17,0.82,479060
455.2122436523438,10684,13560.086364746094,27.53,479275,0.001,26702,-64.01493615,17,0.82,479160
460.09227294921874,10688,8495.270733642577,26.46,479391,0.001,26739,-62.863058730000006,17,0.83,479280
466.57872619628904,10692,11478.345373535156,26.87,479555,0.001,26798,-63.145504769999995,17,0.83,479440
458.1055847167969,10696,9989.5794921875,26.02,479681,0.001,26826,-59.09104952,17,0.84,479580
464.8339477539063,10700,9968.342993164062,25.56,479709,0.001,26838,-57.546592950000004,17,0.84,479600
463.4047088623047,10704,13205.114477539062,25.61,479839,0.001,26883,-58.373202709999994,17,0.84,479720
463.5299072265625,10708,11060.117749023437,26.83,479997,0.001,26923,-63.60919610999999,17,0.83,479880
465.75194396972654,10712,11522.277557373047,26.83,480118,0.001,26966,-62.848307150000004,17,0.83,480000
462.18349304199216,10716,10462.762915039062,26.69,480143,0.001,26992,-62.704230980000006,17,0.83,480040
458.03297729492186,10720,14193.278955078125,25.89,480267,0.001,27042,-58.722222980000005,17,0.83,480160
470.25608215332034,10724,9346.096704101563,26.01,480401,0.001,27084,-58.55609646999999,17,0.84,480300
469.05255126953125,10728,8635.961669921875,27.06,480531,0.001,27130,-60.067443540000006,17,0.83,480420
466.8781036376953,10732,10111.359002685547,29.76,480821,0.001,27212,-65.04664716999999,17,0.81,480720
467.86851501464844,10736,10805.10408935547,30.16,480889,0.001,27242,-66.6928547,17,0.81,480780
462.1490753173828,10740,13276.084130859375,30.18,480966,0.001,27270,-67.53615732000002,17,0.81,480860
460.4488159179688,10744,11106.031018066406,29.75,480988,0.001,27285,-67.18482621999999,17,0.81,480880
472.79844665527344,10748,11097.18009033203,29.68,481199,0.001,27331,-67.54028784,17,0.81,481080
462.0710479736328,10752,12103.5529296875,29.82,481257,0.001,27354,-67.40105576,17,0.81,481140
461.9469451904297,10756,13716.657495117188,29.75,481376,0.001,27392,-66.67988478,17,0.81,481260
469.48558654785154,10760,10592.763891601562,29.58,481408,0.001,27409,-66.58439953,17,0.81,481300
471.1019348144531,10764,9536.3734375,28.59,481438,0.001,27430,-63.10696954999999,17,0.82,481320
470.9711608886719,10768,11837.506176757812,26.83,481477,0.001,27446,-56.19755851000001,17,0.84,481360
472.1551147460938,10772,10692.103295898438,26.64,481597,0.001,27486,-55.46160782999999,17,0.84,481480
466.45386657714846,10776,10603.760632324218,26.69,481816,0.001,27534,-54.55283919000001,17,0.84,481700
467.7295288085937,10780,11645.69794921875,26.71,481840,0.001,27549,-54.292936139999995,17,0.84,481720
469.06403198242185,10784,13256.706494140624,27.82,482057,0.001,27603,-58.05511748,17,0.82,481940
470.65374450683595,10788,8759.214331054687,28.8,482271,0.001,27653,-53.967472550000004,17,0.81,482160
465.75726623535155,10792,10783.772204589844,27.39,482294,0.001,27665,-50.340626330000006,17,0.82,482180
469.6490081787109,10796,11016.591162109375,26.45,482326,0.001,27677,-45.053408420000004,17,0.83,482220
469.0238342285156,10800,10109.439733886718,26.59,482368,0.001,27692,-45.94656580999998,17,0.83,482260
466.7715759277344,10804,13294.265716552734,26.74,482513,0.001,27734,-42.905199469999985,17,0.83,482400
464.50221862792966,10808,12114.699255371093,25.51,482548,0.001,27764,-37.177192299999994,17,0.84,482440
463.49681091308594,10812,8981.767041015624,24.6,482578,0.001,27781,-37.24908939,17,0.85,482460
473.92267456054685,10816,7902.034521484375,25.53,482696,0.001,27811,-42.76947592,17,0.84,482580
473.6225830078125,10820,10925.834271240234,26.4,482907,0.001,27859,-41.97291588,17,0.83,482800
464.5172180175781,10824,15430.267260742188,25.87,482988,0.001,27898,-40.448370360000006,17,0.83,482880
469.5821868896484,10828,12142.196459960938,26.72,483203,0.001,27950,-40.14633105,17,0.82,483100
469.4740295410156,10832,10901.100482177735,25.98,483419,0.001,28019,-37.20884649,17,0.82,483300
467.1734130859375,10836,10186.283331298828,25.65,483454,0.001,28037,-35.38480354,17,0.82,483340
472.4725616455078,10840,10446.811932373046,25.56,483522,0.001,28057,-35.961780510000004,17,0.82,483420
464.8146575927734,10844,11659.519067382813,25.68,483556,0.001,28070,-36.16683759,17,0.82,483440
475.8212036132812,10848,10125.606323242188,24.87,483686,0.001,28126,-31.740250550000006,17,0.83,483580
474.1354614257813,10852,11865.781201171874,25.74,483831,0.001,28167,-35.07778532,17,0.82,483720
474.3782073974609,10856,10905.420141601562,26.87,484063,0.001,28232,-34.08155240000001,17,0.81,483960
465.4737884521484,10860,12931.3990234375,27.85,484193,0.001,28271,-36.7589624,17,0.8,484080
469.4142333984375,10864,11871.171850585937,28.08,484246,0.001,28298,-37.251149870000006,17,0.8,484140
471.28481140136716,10868,8447.469116210938,28.08,484285,0.001,28311,-37.91003231,17,0.8,484180
479.20021667480466,10872,9008.041796875,27.14,484311,0.001,28324,-37.340095389999995,17,0.81,484200
479.1479034423828,10876,10887.91796875,26.43,484459,0.001,28352,-37.03356472000001,17,0.82,484340
467.7437438964844,10880,11734.70869140625,27.39,484579,0.001,28387,-42.19228926999999,17,0.81,484460
467.10791015625,10884,14995.025927734376,25.76,484633,0.001,28402,-37.597877159999996,17,0.83,484520
473.3378021240234,10888,11178.506805419922,23.92,484663,0.001,28416,-36.69105711,17,0.85,484560
463.93589782714844,10892,17512.464318847655,24.73,484767,0.001,28471,-38.62202293,17,0.85,484660
478.0479278564453,10896,8989.65712890625,25.71,484897,0.001,28511,-42.775820519999996,17,0.84,484780
481.90638732910156,10900,13272.246398925781,26.57,485025,0.001,28540,-47.697741050000005,16,0.83,484920
469.1846099853516,10904,10958.961376953124,25.63,485076,0.001,28573,-46.56456935,16,0.84,484960
474.2252227783203,10908,10168.712609863282,25.56,485104,0.001,28598,-46.18641275000001,16,0.84,485000
475.7255615234375,10912,9861.685272216797,26.51,485229,0.001,28631,-51.014861200000006,16,0.83,485120
473.5592529296875,10916,10100.509350585937,27.39,485435,0.001,28693,-55.4440453,16,0.82,485320
467.8304504394531,10920,9705.527062988282,25.7,485477,0.001,28713,-54.99706612,16,0.84,485360
474.91737976074216,10924,10012.013592529296,26.12,485600,0.001,28764,-55.113850239999984,16,0.83,485480
475.60985412597654,10928,11179.200146484374,24.26,485629,0.001,28781,-53.77232000999999,16,0.85,485520
467.4538116455078,10932,11493.226293945312,22.31,485650,0.001,28795,-51.634808799999995,16,0.87,485540
467.24712829589845,10936,12388.242138671874,22.36,485690,0.001,28812,-52.150979080000006,16,0.87,485580
473.8464630126953,10940,13231.391162109376,22.13,485735,0.001,28832,-49.928989249999994,16,0.87,485620
475.1283264160156,10944,11483.974658203126,22.06,485762,0.001,28847,-49.76197971,16,0.87,485660
477.0276184082031,10948,12176.50502319336,23.18,486004,0.001,28926,-50.87625768,16,0.86,485900
465.02557983398435,10952,10730.237072753906,21.98,486029,0.001,28943,-47.38381078999999,16,0.87,485920
475.1782958984375,10956,11915.282104492188,20.0,486063,0.001,28955,-47.56001289999999,16,0.89,485960
476.80780029296875,10960,12366.429895019532,20.01,486194,0.001,29000,-46.08490374,16,0.89,486080
479.99071044921874,10964,11036.555834960938,19.81,486227,0.001,29014,-45.69459342000001,16,0.89,486120
470.36530151367185,10968,13161.12763671875,20.63,486348,0.001,29046,-50.159276399999996,16,0.88,486240
473.4309783935547,10972,13478.625048828126,22.51,486562,0.001,29098,-51.77852573,16,0.86,486460
466.03221435546874,10976,12973.550390625,23.17,486776,0.001,29147,-47.561900990000005,16,0.85,486660
472.8605926513672,10980,11712.137243652343,23.27,486906,0.001,29178,-45.98631868999999,16,0.85,486800
471.10931396484375,10984,11741.657763671876,23.06,486939,0.001,29192,-45.17783665000001,16,0.85,486820
474.1798095703125,10988,8287.913958740235,24.97,487160,0.001,29249,-47.55602373999999,16,0.83,487040
476.2994323730469,10992,10885.912890625,25.19,487286,0.001,29278,-50.34807954000001,16,0.82,487180
478.1536529541016,10996,10744.082147216797,25.27,487424,0.001,29327,-50.8522534,16,0.82,487320
480.33033142089846,11000,9894.08975830078,24.88,487513,0.001,29395,-46.67743221999999,16,0.83,487400
480.39964294433594,11004,10552.627661132812,25.73,487649,0.001,29431,-51.862573479999995,16,0.82,487540
479.22466735839845,11008,11821.507055664062,25.91,487695,0.001,29459,-52.016086079999994,16,0.82,487580
475.95774536132814,11012,10680.631274414063,25.93,487822,0.001,29496,-47.629998459999996,16,0.82,487720
474.56806640625,11016,11096.010778808593,25.11,487946,0.001,29533,-43.33105710999999,16,0.83,487840
482.27056579589845,11020,13398.876733398438,26.93,488170,0.001,29585,-44.33244084999999,16,0.81,488060
481.7013732910156,11024,11133.028857421876,26.93,488293,0.001,29657,-47.80759819,16,0.81,488180
482.2478790283203,11028,13555.959582519532,26.99,488328,0.001,29671,-47.819466430000006,16,0.81,488220
482.44255981445315,11032,12965.077905273438,28.19,488469,0.001,29702,-49.11146065,16,0.8,488360
477.5201477050781,11036,14317.1439453125,28.27,488517,0.001,29724,-48.806826969999996,16,0.8,488400
478.8560821533203,11040,13336.529626464844,29.03,488638,0.001,29760,-48.861083179999994,16,0.79,488520
479.3061584472656,11044,14591.16551513672,29.04,488666,0.001,29776,-49.237113550000004,16,0.79,488560
477.49729919433594,11048,13192.572241210937,27.82,488786,0.001,29815,-51.73632959999999,16,0.8,488680
483.9103210449219,11052,12760.810791015625,28.82,488911,0.001,29847,-52.07567354,16,0.79,488800
480.93348999023436,11056,12324.509985351562,29.65,489028,0.001,29894,-52.31440911,16,0.78,488920
476.02288513183595,11060,11477.156201171874,29.58,489152,0.001,29930,-51.53765104,16,0.78,489040
480.44426879882815,11064,12925.974090576172,30.33,489260,0.001,29963,-54.88615041,16,0.78,489140
483.6564086914062,11068,10968.7017578125,31.23,489471,0.001,30026,-54.39529993,16,0.77,489360
479.7615997314453,11072,12526.585409545898,29.89,489551,0.001,30055,-53.28134870000001,16,0.79,489440
478.9720153808594,11076,12385.66357421875,28.95,489671,0.001,30102,-52.238283290000005,16,0.8,489560
476.8956573486328,11080,10082.698284912109,29.03,489809,0.001,30148,-54.01851293,16,0.8,489700
480.0414337158203,11084,13721.255859375,30.04,489943,0.001,30188,-54.65087015000001,16,0.79,489840
478.83437194824216,11088,11591.99248046875,28.13,489973,0.001,30202,-52.04746056,16,0.81,489860
485.0829223632812,11092,10881.816009521484,27.35,490021,0.001,30228,-47.80241470000001,16,0.82,489920
488.6780120849609,11096,11221.783422851562,27.21,490145,0.001,30276,-48.58116144,16,0.82,490040
482.4991821289062,11100,10082.691448974609,26.65,490178,0.001,30294,-47.26086486,16,0.82,490060
481.2876403808594,11104,12307.908154296874,27.5,490399,0.001,30337,-51.45453372000001,16,0.81,490280
486.46387939453126,11108,11437.2060546875,27.39,490434,0.001,30352,-52.20303297000001,16,0.81,490320
481.449560546875,11112,13712.30662841797,27.35,490557,0.001,30389,-55.882310340000004,16,0.82,490440
485.25078125,11116,8972.82852783203,26.53,490599,0.001,30403,-50.35965906000001,16,0.83,490480
485.40040588378906,11120,8567.389263916015,24.6,490630,0.001,30421,-49.183139739999994,16,0.85,490520
483.5575469970703,11124,13856.428515625,23.77,490670,0.001,30445,-44.54650722,16,0.86,490560
487.4178955078125,11128,9432.617456054688,23.79,490707,0.001,30461,-44.9489953,16,0.86,490600
477.83359680175784,11132,16041.625634765625,22.86,490755,0.001,30488,-44.491188730000005,16,0.87,490640
484.5940246582031,11136,11865.42098388672,23.1,490827,0.001,30524,-46.26686245999999,16,0.87,490720
472.3072814941406,11140,12839.536401367188,23.93,491031,0.001,30576,-51.49350594,16,0.87,490920
486.2192321777344,11144,11584.768774414062,24.73,491139,0.001,30606,-54.14455783,16,0.87,491020
481.21214904785154,11148,12385.31697998047,24.06,491192,0.001,30636,-48.699049519999996,16,0.88,491080
485.6536407470703,11152,11684.511041259766,23.13,491224,0.001,30659,-48.241320290000004,16,0.89,491120
484.4119049072266,11156,15584.98759765625,22.29,491257,0.001,30672,-47.32845513,16,0.9,491140
495.6683349609375,11160,8596.122491455078,21.27,491279,0.001,30683,-46.942594910000004,16,0.91,491160
486.2206115722656,11164,12487.678845214843,21.49,491409,0.001,30724,-48.798878450000004,15,0.9,491300
483.8543731689453,11168,9874.011828613282,20.6,491531,0.001,30749,-48.38996023999999,15,0.91,491420
484.48737182617185,11172,9556.647082519532,21.23,491674,0.001,30786,-52.62636831999998,15,0.9,491560
479.5534729003906,11176,10977.548706054688,20.3,491701,0.001,30802,-52.43255431999999,15,0.91,491600
491.59678039550784,11180,9782.660217285156,19.67,491776,0.001,30825,-49.38922750999999,15,0.92,491660
481.4631591796875,11184,15126.604467773437,18.62,491805,0.001,30838,-48.37838911,15,0.93,491700
483.37607727050784,11188,12519.660913085938,19.59,491932,0.001,30877,-49.60535632999999,15,0.92,491820
488.1969909667969,11192,10190.205627441406,19.66,491987,0.001,30891,-49.975847890000004,15,0.92,491880
488.4005645751953,11196,11631.39365234375,18.73,492018,0.001,30906,-44.58151467,15,0.93,491900
481.7723785400391,11200,12283.038757324219,18.64,492042,0.001,30937,-44.35122056,15,0.93,491940
491.11248779296875,11204,9298.359326171874,16.74,492073,0.001,30960,-34.40293029,15,0.95,491960
486.23345336914065,11208,12405.166430664063,17.61,492195,0.001,31001,-38.58976133,15,0.94,492080
482.4521850585937,11212,13230.014770507812,17.65,492322,0.001,31039,-35.226891820000006,15,0.93,492220
496.9029602050781,11216,10410.784252929687,18.81,492480,0.001,31083,-37.321046110000005,15,0.92,492360
491.5373596191406,11220,9472.113391113282,18.94,492524,0.001,31105,-37.908870379999996,15,0.92,492420
488.0812530517578,11224,14165.794665527344,18.9,492560,0.001,31118,-38.19070057,15,0.92,492440
487.73818359375,11228,10915.904736328124,19.92,492699,0.001,31165,-38.90771367,15,0.91,492580
494.43687744140624,11232,10942.947357177734,20.81,492836,0.001,31208,-38.98391144,15,0.9,492720
477.3957550048828,11236,14687.374938964844,20.4,492867,0.001,31221,-36.94677864,15,0.9,492760
489.0499755859375,11240,12417.708679199219,19.54,492985,0.001,31262,-32.4935173,15,0.9,492880
479.00225524902345,11244,12219.467309570313,19.61,493100,0.001,31289,-33.015239720000004,15,0.89,492980
489.4517425537109,11248,10797.219372558593,20.35,493227,0.001,31328,-36.65992956,15,0.88,493120
490.1798370361328,11252,12190.055212402343,22.37,493461,0.001,31403,-42.32041323000001,15,0.86,493360
487.31633911132815,11256,13926.35830078125,25.09,493766,0.001,31490,-48.23195076000001,15,0.83,493660
487.2617584228516,11260,13718.184912109375,26.99,493978,0.001,31547,-57.45416916000001,15,0.82,493860
486.3242462158203,11264,10978.646801757812,25.94,494003,0.001,31559,-52.48322008,15,0.83,493900
490.0042205810547,11268,12983.081994628907,25.9,494121,0.001,31596,-48.62928198999999,15,0.83,494020
486.4391723632813,11272,13361.751318359375,24.78,494152,0.001,31610,-44.01535258999999,15,0.84,494040
489.5261199951172,11276,10783.03916015625,25.0,494201,0.001,31631,-44.907671289999996,15,0.84,494100
486.8430236816406,11280,11297.773266601562,25.64,494340,0.001,31681,-43.97549375,15,0.83,494220
484.01915588378904,11284,14580.5310546875,26.68,494473,0.001,31712,-45.64018648999999,15,0.82,494360
487.0678375244141,11288,12104.984149169923,25.77,494509,0.001,31734,-44.246946869999995,15,0.83,494400
488.8045288085938,11292,12658.804730224609,26.62,494649,0.001,31775,-48.68421064,15,0.82,494540
496.72715759277344,11296,10641.63680419922,26.91,494709,0.001,31799,-49.31629777000001,15,0.82,494600
486.4141906738281,11300,14368.291259765625,28.02,494844,0.001,31845,-50.90406975,15,0.81,494740
487.1512420654297,11304,10693.008361816406,28.84,494957,0.001,31881,-52.15632357,15,0.8,494840
485.0254241943359,11308,11573.381384277343,28.44,495039,0.001,31926,-48.914093460000004,15,0.81,494920
484.31333312988284,11312,11520.175994873047,27.42,495064,0.001,31946,-47.89097256,15,0.82,494960
488.9719757080078,11316,10851.925073242188,26.08,495088,0.001,31957,-45.64520528,15,0.83,494980
497.0105682373047,11320,9878.936877441407,26.86,495210,0.001,32011,-45.4671995,15,0.82,495100
493.2936248779297,11324,10276.910638427735,26.85,495245,0.001,32037,-45.16565471,15,0.82,495140
486.63059692382814,11328,12649.383862304687,25.83,495282,0.001,32056,-43.91460184,15,0.83,495180
503.9739959716797,11332,13447.2279296875,25.94,495430,0.001,32106,-48.014372650000006,15,0.83,495320
491.41375427246095,11336,13610.794091796875,25.88,495455,0.001,32118,-48.30451443999999,15,0.83,495340
494.4993072509766,11340,12264.938989257813,25.25,495510,0.001,32146,-48.52516542999999,15,0.84,495400
491.8183990478516,11344,10654.33642578125,24.45,495545,0.001,32159,-45.20659954,15,0.85,495440
490.1297607421875,11348,13082.887036132812,23.61,495588,0.001,32175,-42.43819204,15,0.86,495480
487.5532470703125,11352,12800.927124023438,21.62,495623,0.001,32198,-37.021334949999996,15,0.88,495520
483.31488647460935,11356,14283.575,18.85,495651,0.001,32217,-31.124036930000003,15,0.91,495540
496.0018371582031,11360,10885.49623413086,17.21,495699,0.001,32239,-22.731782810000006,15,0.92,495580
497.4587707519531,11364,9498.988885498047,18.14,495817,0.001,32269,-23.091893590000005,15,0.91,495700
483.06737365722654,11368,14746.188427734374,19.29,496050,0.001,32344,-33.03531318,15,0.9,495940
485.16656799316405,11372,14380.717749023437,19.22,496074,0.001,32353,-33.05065248999999,15,0.9,495960
487.5642364501953,11376,14681.585559082032,20.03,496204,0.001,32391,-37.76042351,15,0.89,496100
492.3136932373047,11380,13430.380212402344,18.99,496239,0.001,32412,-36.71408656999999,15,0.9,496120
488.07171630859375,11384,12802.89296875,19.39,496412,0.001,32454,-36.052443409999995,15,0.9,496300
496.55205688476565,11388,13798.333630371093,19.33,496442,0.001,32466,-36.75274915000001,15,0.9,496340
490.32069091796876,11392,13533.874133300782,18.25,496474,0.001,32482,-31.5474765,15,0.91,496360
488.7777160644531,11396,13805.77744140625,20.72,496781,0.001,32550,-36.44332401,15,0.88,496680
490.858251953125,11400,12067.15047607422,21.69,497013,0.001,32602,-40.610046849999996,15,0.87,496900
498.36546325683594,11404,13301.210717773438,20.83,497040,0.001,32620,-39.77310707,15,0.88,496920
499.4713958740234,11408,10652.502685546875,22.14,497253,0.001,32670,-42.08354994999999,15,0.86,497140
495.3876617431641,11412,13085.523364257813,22.17,497281,0.001,32693,-42.24941766,15,0.86,497180
491.69370422363284,11416,12665.449725341798,23.17,497405,0.001,32743,-43.29225685,15,0.85,497300
498.0564453125,11420,14972.887866210938,22.43,497453,0.001,32765,-43.10053297000001,15,0.86,497340
489.2992919921875,11424,14467.842077636718,24.11,497656,0.001,32819,-46.21079614,15,0.85,497540
499.2565460205078,11428,14083.124853515625,24.17,497699,0.001,32838,-47.04812057000001,15,0.85,497580
495.02294921875,11432,11695.752716064453,22.99,497729,0.001,32853,-42.62566855,15,0.86,497620
491.6513732910156,11436,10331.922729492188,23.41,497796,0.001,32886,-43.75312132000001,15,0.86,497680
496.00546875,11440,12972.385296630859,24.33,497943,0.001,32930,-47.03559949,15,0.85,497840
498.82395935058594,11444,13046.044396972657,26.24,498169,0.001,33007,-48.76259277000001,15,0.83,498060
490.5881408691406,11448,13305.73408203125,28.22,498410,0.001,33062,-53.416313110000004,15,0.81,498300
490.6255828857422,11452,13759.414013671874,28.28,498451,0.001,33082,-53.136217189999996,15,0.81,498340
500.4392333984375,11456,11128.428717041015,30.05,498656,0.001,33141,-57.68506512,15,0.8,498540
493.87865295410154,11460,11414.099536132813,30.79,498778,0.001,33176,-56.5779276,15,0.79,498660
488.30722961425784,11464,15324.064770507812,31.75,498992,0.001,33215,-60.72201671999999,15,0.78,498880
493.02958984375,11468,15065.988897705078,29.7,499020,0.001,33229,-50.389971620000004,15,0.8,498900
500.27158203125,11472,13687.298419189454,30.72,499146,0.001,33260,-51.42254990000001,15,0.79,499040
496.14972229003905,11476,11355.1080078125,29.67,499171,0.001,33277,-46.21265194000001,15,0.8,499060
492.94749450683594,11480,11568.332800292968,30.88,499327,0.001,33319,-46.97853114,14,0.79,499220
507.0948852539062,11484,11347.111743164063,29.89,499401,0.001,33344,-46.101718090000006,14,0.8,499300
502.40862426757815,11488,11392.692272949218,29.96,499438,0.001,33356,-46.34052032,14,0.8,499320
494.83025512695315,11492,15885.750378417968,30.83,499557,0.001,33391,-46.370564730000005,14,0.79,499440
497.8251220703125,11496,13569.297973632812,29.17,499698,0.001,33424,-43.29824888,14,0.81,499580
493.10845336914065,11500,13226.40535888672,28.46,499859,0.001,33480,-40.67233239,14,0.82,499740
492.7838104248047,11504,12232.60810546875,28.49,499889,0.001,33498,-40.67004571,14,0.82,499780
